head_pitch_deg_mean,head_pitch_deg_std,head_yaw_deg_mean,head_yaw_deg_std,left_arm_angle_mean,left_arm_angle_std,right_arm_angle_mean,right_arm_angle_std,torso_pitch_mean,torso_pitch_std,torso_yaw_mean,torso_yaw_std,L_WRIST_accum_dist_avg,R_WRIST_accum_dist_avg,L_SHOULDER_accum_dist_avg,R_SHOULDER_accum_dist_avg,pose_LEFT_SHOULDER_x_peaks_per_s,pose_LEFT_SHOULDER_y_peaks_per_s,pose_LEFT_SHOULDER_z_peaks_per_s,pose_RIGHT_SHOULDER_x_peaks_per_s,pose_RIGHT_SHOULDER_y_peaks_per_s,pose_RIGHT_SHOULDER_z_peaks_per_s,pose_LEFT_ELBOW_x_peaks_per_s,pose_LEFT_ELBOW_y_peaks_per_s,pose_LEFT_ELBOW_z_peaks_per_s,pose_RIGHT_ELBOW_x_peaks_per_s,pose_RIGHT_ELBOW_y_peaks_per_s,pose_RIGHT_ELBOW_z_peaks_per_s,pose_LEFT_WRIST_x_peaks_per_s,pose_LEFT_WRIST_y_peaks_per_s,pose_LEFT_WRIST_z_peaks_per_s,pose_RIGHT_WRIST_x_peaks_per_s,pose_RIGHT_WRIST_y_peaks_per_s,pose_RIGHT_WRIST_z_peaks_per_s,pose_LEFT_HIP_x_peaks_per_s,pose_LEFT_HIP_y_peaks_per_s,pose_LEFT_HIP_z_peaks_per_s,pose_RIGHT_HIP_x_peaks_per_s,pose_RIGHT_HIP_y_peaks_per_s,pose_RIGHT_HIP_z_peaks_per_s,left_hand_WRIST_x_peaks_per_s,left_hand_WRIST_y_peaks_per_s,left_hand_WRIST_z_peaks_per_s,right_hand_WRIST_x_peaks_per_s,right_hand_WRIST_y_peaks_per_s,right_hand_WRIST_z_peaks_per_s,head_pitch_deg_peaks_per_s,head_yaw_deg_peaks_per_s,left_arm_angle_peaks_per_s,right_arm_angle_peaks_per_s,torso_pitch_peaks_per_s,torso_yaw_peaks_per_s,dist_wrist_lr_peaks_per_s,dist_elbows_lr_peaks_per_s,dist_left_wrist_to_left_shoulder_peaks_per_s,dist_right_wrist_to_right_shoulder_peaks_per_s,dist_left_wrist_to_right_shoulder_peaks_per_s,dist_right_wrist_to_left_shoulder_peaks_per_s,label
-1.2230028,-0.12102538,0.14341633,-0.3885991,1.4517103,1.3859409,1.2778857,1.0364655,0.17077301,1.2372884,-0.44457662,0.9647559,0.21705787,-0.08941327,-0.19766107,-0.46813685,0.72560287,1.1491232,-0.20631893,-0.5167859,-0.16513589,0.71074545,0.6338002,-0.5488434,0.55355316,0.14322497,-0.41949528,0.36806536,0.5624706,0.23197423,0.07347671,-0.47883722,0.31142527,0.3303238,1.8176763,1.4080842,-0.41524613,1.3002346,0.82954293,-0.39320543,0.19343232,-0.6855026,-1.3407351,0.38690767,0.54715055,0.31209534,-0.584608,0.506849,-0.38925242,-0.590224,-0.038419403,0.15808994,-0.9124074,0.112608835,0.045055844,0.7197769,0.24557541,-0.024686549,1
0.18807411,2.7180421,-0.079560064,0.87669224,-0.43698338,0.3939304,-1.0957482,-0.43239638,0.059400693,-0.44518673,0.56791615,0.20217018,-0.30769026,-0.29093015,-0.37770766,-0.24460937,-0.37509802,0.16186096,0.41265693,-0.6332639,-0.16149253,0.90926087,-0.3242923,0.36667675,-0.81078076,1.5716465,0.6292834,0.54049397,0.19851078,0.26688632,-0.5004847,0.57948285,0.3241532,-0.25052336,0.12633364,0.1971746,-0.83049005,-1.099529,-0.45349702,-0.6084529,-0.36933807,-0.64847237,-0.6342055,0.37129837,-0.8775767,-1.3145134,-1.1013038,2.7021341,-0.9028329,0.099457726,0.8656652,-1.4469545,-0.088594705,-0.6527168,-0.48373562,-0.6878242,-1.1801448,-0.3203522,1
0.42731118,0.019531202,-1.0519245,1.0634356,0.015533835,1.8642948,0.70352685,0.7617314,-0.123417735,-0.6676697,0.6335783,0.18878989,-0.34452632,0.4610496,0.32554117,0.24516927,-0.24190357,0.09694646,-0.041405056,-0.5005421,0.054047585,0.9542179,-0.69272596,-0.64449567,-0.2935427,-1.1562799,-0.21467115,1.6313967,0.49232203,0.17237847,0.2623457,0.52330613,-0.49780893,1.7967981,-0.39524445,0.048781835,-0.22207998,-0.46549422,1.091562,-0.20262031,1.0200559,-1.1813089,0.7211138,0.69328105,-1.3156772,-1.2976202,1.6064862,2.1060839,-0.08637498,-0.3456993,-0.16193944,1.955796,-0.8468878,-1.0570974,-0.79585785,-0.77540004,-1.9743685,-0.38899964,1
0.20759588,-0.83894444,-0.03468606,-1.6675129,-0.8471402,0.31953493,0.0438648,0.020143522,0.06729854,0.70674664,1.3996793,-0.7127865,-0.9886272,-1.577936,-1.2781272,-1.3429723,0.6213891,-1.6856062,0.12565118,-1.0468563,-1.9033078,1.040337,-0.4733389,-0.9673224,1.9071611,-0.2596218,-1.2014599,1.357037,-0.27391398,-0.7523307,0.5533905,3.4812455,0.39975727,1.8397602,1.1179307,0.8090418,0.5204012,0.9935468,-0.27499855,1.033473,1.1980444,0.17936757,0.5349151,2.402307,1.8061838,0.62601846,0.4890051,2.6137884,0.75021374,1.5078831,1.9213709,0.49666187,0.6963894,1.1486347,-0.58767056,1.5372465,-1.5512458,2.152416,1
-1.7682873,0.82443565,0.20578088,-1.8049716,0.8929145,1.0605665,0.5535816,1.2676069,0.45710167,0.5688321,1.5400697,-1.3535609,-0.4923708,-0.3826486,-0.8318441,-0.7861234,0.31743264,-0.79598373,-0.14753202,0.18445273,0.6018985,0.2403914,-0.57878083,1.2247106,0.54297864,0.7374234,-2.6187706,1.4428848,0.5450459,0.607398,0.22344957,1.4708974,-1.0466781,0.14164466,2.1012862,-0.3997418,0.16244465,2.1129563,0.73041743,0.17676646,-0.11567938,-0.6494666,-0.8415699,-0.24028052,-0.035735633,1.1256782,-1.5389307,1.9334227,-0.3955828,-1.0527104,0.22225843,-0.09818984,0.7340956,-1.4510224,-1.4093355,-0.42695016,-0.29513505,-0.21745099,2
-0.710231,-1.3598639,0.22985731,-1.1490976,-0.14045388,1.7230893,0.25037146,0.91695327,0.012561864,-0.079314426,0.123149686,1.0133862,-0.47878477,-1.0148332,-0.91363996,-0.97727615,-0.42311603,-0.70414275,-0.6740942,-0.7908564,-0.6212264,-1.24433,0.06345589,-0.8993876,-1.1961373,-0.6734545,-1.3685157,-0.16762817,-1.2591999,-1.3718231,-0.6900242,0.91711044,-0.5759088,-0.33156738,0.82588786,-0.8558316,0.44307405,0.3383508,0.3854086,0.96480966,-0.3510254,-1.496085,0.17188588,-0.12839322,-0.6037842,-0.7067273,2.4572957,0.1955965,-1.8222175,-0.9840037,-1.0594287,0.83266807,0.5044308,-2.0353131,-0.31205082,-0.9801861,-1.4604974,-0.14838535,1
0.34509945,-1.2635818,0.4451591,-0.9243004,1.8491863,3.32997,2.3661456,2.6865065,0.031813856,-0.6346285,-0.68717825,1.1032397,0.98372674,-0.24843922,-0.19996157,-0.2076098,1.1216147,0.52186406,-0.4718946,1.8950343,-0.8604047,0.051563438,-0.8212971,0.14463623,1.0949966,-0.11459706,-0.8261172,-1.3131874,-0.7757447,-0.07088898,1.8971514,0.81425107,-0.9252216,0.08171122,1.2324345,1.9900115,-0.24512844,1.8400044,1.1014296,-0.023947012,-1.398492,-1.6739264,-1.3891386,-0.8475245,-0.12433416,0.28698134,0.4890051,0.022252899,1.1604221,-1.9438418,0.29323778,-0.18048199,-0.8118575,-0.37086964,-0.84076077,-0.17943823,-1.7908218,-0.9499548,1
-0.32157803,-0.6902509,-0.03536464,-1.4083151,0.46200272,0.6619628,0.41417676,0.46373188,1.2057284,-1.1393533,1.0005931,0.027959947,-1.1292704,-1.6425284,-1.0202582,-1.172698,0.9165965,-0.6194718,1.3140781,1.5143296,-1.9226928,1.4777507,1.4040354,0.6241425,1.0882027,0.4439371,-0.05031529,0.8074034,1.5822998,2.6244788,1.4561297,0.7890142,0.90315104,0.9792536,1.094519,2.5603595,0.47581625,0.4209874,0.19783518,0.9876123,0.25002596,-0.94822514,0.48835498,1.0466892,0.306889,0.577704,1.699647,3.0496662,-0.43499982,0.45040098,1.8642075,-0.38689741,0.21756317,1.2847173,-2.034237,1.085967,-0.23090525,0.8868239,1
-1.4316902,1.0185238,0.18702233,-1.3893614,0.93271065,2.47223,1.9013835,2.5478861,0.12624237,0.20622538,0.29982877,1.0150765,0.19049582,-0.3371301,-0.8960335,-0.8766374,1.6592723,-0.4042543,-0.42650282,0.44869938,0.012228997,-0.7219671,0.07000928,-0.7098906,1.396105,-0.48817548,-0.33331993,2.2551844,-0.14589557,-0.96711624,1.2487769,1.097939,1.2632468,0.5513944,2.4745805,1.0483097,-1.2380599,1.6307057,-0.6443343,-0.74602085,0.09565183,-0.74097556,-0.07630764,0.6388328,-1.1515453,0.16346209,-0.07092911,2.323547,-1.2698189,-1.0681343,-1.0875374,2.4705117,0.30445018,-1.280505,-0.6823642,-2.305414,-0.4430027,-1.3492755,2
-0.9953898,-1.3468149,0.0897685,-1.4672757,-0.47058073,0.45499203,-0.14333068,0.38210216,0.4466851,-1.0783038,1.3966575,-0.79638976,-0.45127505,-0.93076825,-0.91285247,-1.1163889,0.86718976,-0.32917887,0.6785529,0.7023758,-0.7655951,-0.08481869,-0.31081328,-0.31301075,1.6131016,-1.09143,-1.1238029,0.42262915,-0.6546131,-1.5340302,1.6787072,0.2992449,-1.5721768,0.033948287,2.9328833,-0.701255,-1.0968897,1.2130927,0.89399827,-0.83307374,0.59847486,-0.45203045,0.08801397,-0.29242045,-0.6713623,-0.0117863575,0.059559844,1.5784823,0.15140474,0.5682856,0.5458792,1.3956277,-0.015087236,-1.6593522,0.59050936,0.63803035,0.070023894,-0.66280264,0
-0.20684373,-0.36951703,-0.0062305285,-1.3619764,-1.6211572,-0.15241064,0.9253409,0.14092179,-0.14570093,-1.0209438,1.1446311,-0.29099354,-0.8546862,-1.0227971,-1.2768452,-1.2629535,0.8612934,-0.50321746,-1.0165958,0.8110943,-1.6730565,-2.1640975,1.0792382,-0.7425881,-1.2876278,-0.57630837,-1.2742307,-0.17889732,-1.8613373,-1.2984111,-0.19488439,-1.2005919,-0.71755135,-0.3227385,0.6653677,-0.7303069,-1.7032791,1.3623229,-1.3413916,-1.6640283,-0.09454626,-1.0788552,0.32080215,0.46659848,0.6465031,0.1978014,-1.310575,0.07643153,0.76602757,-1.7714627,-2.819044,1.1434028,-1.235398,-0.9657036,-0.91307235,0.19092517,-1.644143,-2.502807,1
-0.41353172,-1.3313398,-0.060337104,-1.1544691,-1.3471453,-0.36291644,-0.325002,-0.50747025,-0.21148585,0.45067576,1.2835636,-0.4195342,-1.156755,-1.039401,-1.1465716,-1.13062,0.34888443,-0.44103143,0.6101476,0.054472275,-1.1089586,0.30877832,0.32816157,0.39475444,1.0600134,0.7921345,-0.58328557,-2.107706,-1.1272521,1.8813498,0.92954004,0.17207563,0.49286416,-1.4862789,3.1140118,0.510676,1.0031666,1.085553,-0.24399726,1.2342057,0.16419189,0.7954628,1.1579517,1.2660918,0.7031122,-0.4328353,0.51318574,1.5439476,2.160689,-1.5020865,0.8762851,0.5447018,0.25614443,-0.70407844,-0.30337143,0.045918148,-0.21981779,1.5483806,1
-1.6991041,0.28630373,-0.038497355,-1.545937,0.56981635,1.7051316,2.0026958,1.9305413,-0.0020380253,0.18655568,1.5911784,-1.5290458,0.48323512,0.045851585,-0.87017226,-0.80833226,1.2394564,0.30751938,-0.72853273,2.5464094,-0.5212787,0.22269711,1.7579727,0.27983734,-0.73237294,-0.10344119,-0.5734825,0.5544477,-0.5505642,-1.7762403,-0.734995,1.0231344,0.05730145,-0.37316903,1.3117064,-0.9841379,-1.4778262,0.6113672,0.27792582,-0.92256105,0.08345951,-1.4401263,-0.38941252,1.742458,-0.49235916,-0.13898756,0.7973245,0.30912137,-1.8898411,-0.6225025,0.5298044,-0.39143828,-0.31529644,-1.4015827,-2.3106315,-0.83655804,-1.6756412,0.0046210117,2
-0.969782,-1.4554188,-0.14963488,-1.0286804,1.4862117,1.4515928,0.72995335,-0.006314086,-0.17672819,0.12264549,0.664867,0.6706281,0.96950966,0.72722554,0.07374594,-0.20046104,0.5364398,-0.555234,-1.1852229,0.5955943,-0.89292276,-0.5121922,1.1755695,0.008507272,-0.7020754,0.14681368,-0.5724053,-0.5427141,0.6984527,-1.5905999,0.19211844,2.2743754,0.7343955,0.10686465,1.6547475,-0.8291304,-1.7250373,1.9504938,0.33527148,-1.6854957,-0.24252501,-0.7086173,-0.3969134,0.6576293,0.16953398,-0.116070345,-0.025882693,-0.8640693,-1.5414075,-0.818741,-1.172928,1.1813457,0.9872898,-1.9248315,-0.7215431,-2.0212011,-1.1950829,-0.104085356,0
-0.9425198,-1.1183494,-0.15311033,-1.255118,0.64742225,0.43142828,0.4614452,0.04395239,0.29974467,0.5776526,1.3550038,-0.7918462,-0.512022,-0.52051514,-0.8416299,-0.9420872,0.31920123,-0.3937265,-0.43133163,0.3947254,0.41217384,-2.1123183,1.5577782,-0.48379108,-1.1045116,-0.41316864,-1.8802716,-0.27672097,-0.3527219,-0.7115957,0.42502502,-0.83944756,-0.6127036,-0.502524,1.5048307,1.366986,-1.2875503,1.3666055,1.5061609,-1.2538543,-0.7609143,-0.9063208,0.28278056,0.20275028,-0.8381686,-1.476788,-0.4943246,1.0547177,-1.3714786,-1.6155177,-0.92964935,-0.40894046,-0.947554,-1.4881403,-0.9646136,-0.32752702,-0.588208,-0.94945836,2
-1.561375,1.412875,0.0015569219,-0.110412806,1.0317855,1.7862644,1.0355223,1.4551672,0.75652057,-0.15091395,0.09599079,0.7979646,1.3891039,0.7540192,-0.17913826,-0.29718,0.9223934,0.5301254,-1.3991038,2.1167955,2.0243418,-1.9554272,0.83238673,0.27387372,-0.6648608,-0.35258615,-0.43307814,-1.1472949,-1.3987781,0.21769552,0.0389411,-0.97617894,-0.7621474,-0.77173436,1.6734025,-0.15609509,-1.800248,0.3054406,-0.04413927,-1.592273,-1.2848189,-0.9430326,-0.5221928,-1.1412073,-0.8691319,-0.3456628,0.2261521,0.5928517,-1.480652,-1.020829,-0.973986,0.69493157,-1.7295306,-0.25329962,-1.1324738,-0.25895447,-1.3669566,-0.3211347,2
-2.1626883,1.307786,0.04750359,-1.5557885,0.5577664,1.1188515,1.3353063,0.79623014,-0.7650819,-0.2862413,1.3557448,-0.69110733,1.9167928,0.8611752,0.388316,0.4533414,0.25761515,0.49751306,0.525876,1.8474765,0.3030044,0.6037057,-0.14962263,-0.6220351,0.28472936,-0.49229345,-1.3395828,1.0450952,-0.84062296,-1.1132188,0.43004787,-0.6608669,-0.91531515,1.2049514,1.1536015,-0.07152795,-1.4065384,1.834501,0.8279544,-1.3712524,-0.4302073,-1.0330677,-1.1920176,0.362775,0.16865622,0.13136934,-1.1281034,0.8312584,0.0047693793,0.18336177,0.5624799,0.15650782,0.049393464,-1.6011906,-0.45462018,0.94515425,0.5226553,1.2806854,1
-0.9895708,0.24343811,0.06106561,-0.63550204,-1.690326,-0.7948759,0.153182,-0.4096713,0.018370038,-0.44587052,0.9338866,0.054967172,-0.525403,1.7367415,0.03720226,-0.15598068,1.0347772,0.10084882,-0.22219263,0.6913005,0.27770233,-1.6710823,0.47136286,-0.0549212,-0.9020659,0.18610582,-1.187804,-0.19632766,-0.39911067,-0.33345404,-1.1427722,0.23961975,-0.61449903,-0.33606523,0.88106704,-0.13302307,-1.0939473,0.45757696,-0.19073959,-1.0628381,-0.061857793,-0.3145872,-0.86474675,-0.3261808,-0.83141685,-0.6164899,-1.2564528,0.38836116,-0.25185293,-0.46977755,-0.982114,0.22636724,-2.3909702,-0.054677416,-0.9533623,-0.86502427,-1.3669566,-0.99612236,1
-1.4253538,0.72705424,-0.26949123,-0.49804997,-1.1942225,-0.3460514,-0.6553036,-0.17587836,0.14738539,-1.0387976,0.57711476,0.14415471,0.73828256,2.042699,0.050947867,-0.03803848,0.65429884,1.0173311,-0.2539146,0.30597726,-0.2006961,-1.1669074,0.5815579,0.6552742,-0.8805082,-0.045111507,-0.4163735,-0.98436815,-1.0207399,-0.10881559,-1.2391033,0.03980589,-0.42504838,-1.8705813,1.5962425,0.023000931,-0.302555,1.7232513,0.95598674,-0.40447596,-1.1775137,-0.98687327,-0.9537674,-0.9081508,-0.39579144,0.2722143,-1.0022328,0.118155286,-0.059199326,-0.9032021,-0.8069587,-0.3746536,-1.3428918,0.21351606,-1.4098698,-1.0716811,-1.8599559,-0.86134964,0
-1.3002294,-1.0750583,0.0565984,-0.7403992,-0.20265336,0.32290792,0.0074458704,-0.24313433,0.2824274,-0.34213623,0.8337827,-0.19041693,0.6254238,1.1011294,0.32405096,0.2469454,0.33365962,0.72140276,0.13953842,0.999511,0.7275582,0.06535117,0.44854182,0.58107406,0.02640225,-0.1739162,-0.00701702,0.28335187,-0.2689154,0.055806685,0.37557408,0.626856,-0.1418474,0.5949262,1.0350561,1.2478399,0.106629,0.91363716,0.6359173,0.12169659,-0.9614254,-0.7800134,-1.7177447,-0.43711758,-1.3489234,-1.7115186,-1.0294516,0.3246955,-0.5290749,-0.9051698,-0.6588487,-0.757807,-1.0474087,-1.0541236,-1.0867927,-0.60575986,-0.98571277,-0.9408476,0
-0.93843114,-0.75609845,-0.20031379,-0.5963683,-1.2287617,-0.84441847,-0.561845,-0.7289392,-0.40204322,-0.6239041,1.5015931,-1.5623945,0.27470827,1.0151848,-0.22265548,-0.26235467,0.8163544,-0.2312339,-1.6310537,1.544763,0.23887789,0.07798906,0.5147378,0.22260702,-0.096117765,-0.14172842,0.40774962,-0.98543924,0.19923002,0.44310126,-0.9536905,0.53777766,-0.21463168,-1.8010406,1.0852033,-0.8291304,-1.4204171,1.1816578,0.030988261,-1.5352212,-0.5884685,-0.4136313,-0.2885703,-1.3723584,-1.0829563,-0.22849487,-0.55989987,-0.8640693,-0.18115391,-0.09158618,-1.0379558,-0.9405713,-1.623422,-0.8941898,-0.43829638,-1.1673192,-1.2844573,-0.9568642,0
-0.24154173,-1.0549818,-0.10175728,-1.3155869,-0.033538584,-1.1201538,-0.97340876,-2.0762534,0.37305796,-0.41483542,1.5039247,-1.7602388,-0.0022561832,-0.14035979,-0.06378784,0.007239595,0.33687785,-0.98556775,-0.26605612,2.0855327,-1.0758585,-0.5076401,1.1192664,-0.5085783,0.17687486,-0.17325313,-1.2062844,-0.17472562,0.32596093,0.7372649,0.20795062,-0.7962923,-0.38296786,-0.6096213,0.86822,1.7798742,0.13009268,0.8795442,1.3572413,0.3183004,-0.022508781,-0.19637299,-0.35959232,-0.9015357,-0.18431842,-0.6914893,0.084215365,0.7638522,0.96404755,0.17323022,-0.368991,0.15896033,-0.5063312,-0.66951495,-0.44290796,0.38459432,0.19630533,0.030580405,0
-0.40798274,-0.34847933,-1.0213549,0.12229791,0.0013803567,-0.5270224,-0.4122984,0.08793174,0.60747063,-1.4209884,1.3454242,-2.0909371,-0.37353128,0.20185451,-0.34201816,-0.32708278,-1.2235366,0.9469739,1.7645246,-0.0879243,0.73520637,1.6786942,-0.6175973,-0.96141,0.4261886,0.359257,0.4973795,0.22678281,0.40392533,-0.33797413,0.28970167,-1.3331994,-0.5670408,1.3919058,0.15953732,-0.076827615,0.92700034,-0.33700493,0.61573046,0.93110645,-1.367411,-0.85793376,0.30552825,0.68520355,-0.43056035,0.24931075,1.9303205,0.61161715,0.22430645,-0.26371968,0.5298044,-0.8650663,0.59528697,0.63251907,0.088512056,-0.5356212,-0.2645114,0.2751141,0
-0.4815076,-0.70694304,0.3459954,-0.19062294,-0.2608542,1.3639969,1.249807,0.68558013,0.21785817,-1.6901089,0.29370373,0.603359,2.9082336,2.3293364,1.3175235,1.428606,0.37570828,0.5037978,1.2964969,-0.27441555,-0.07066709,0.1932526,0.6567082,-0.19272633,0.23183729,-0.7441545,-1.9214939,0.015296563,-0.71594733,-0.83247954,0.62290025,-0.06740004,0.34055153,-0.4048979,1.2823056,0.99061376,-1.3570523,1.000068,-0.022460517,-1.3224275,-1.1288649,-1.6130067,-1.5708209,-1.0126536,0.12553282,-0.62570715,0.73934925,0.32066616,-0.5556953,-0.8163141,-0.6625688,-0.13144404,-1.2394656,0.8197883,-0.99518853,-0.35779524,-2.1612606,0.104463555,0
3.2285488,2.900052,-2.5487375,1.1377473,-0.95664436,0.19701432,0.16247986,1.251334,-0.08843759,-0.6451806,1.2283225,-2.3526616,-0.34299865,-0.32672077,-0.83576816,-0.76403356,-0.5782391,0.55479896,0.8026461,-0.43489334,0.7332456,0.3515283,-0.06282662,-0.72550476,0.75792545,1.215068,0.111186095,-0.012522454,-0.41252813,-1.4184589,-0.47653762,0.5963148,0.3580724,0.7682906,0.13585629,-0.6332775,0.629352,1.2933426,0.4639075,0.8269682,-0.84287274,-0.7618559,0.71846867,-0.40424982,-0.5798493,-0.7432498,-1.0450153,-0.75968146,0.51463866,-0.17805555,1.1845438,-0.6521998,-1.0541939,1.6181446,-0.44015273,-0.6235357,-1.002778,-0.8747345,0
-0.5165456,-0.5665554,-0.6753721,-0.5703706,-0.47103405,-0.42489648,-0.28174996,-0.6473179,0.72372943,0.53285366,0.30718502,0.43112,-0.052015636,-0.8634475,-1.0412046,-1.390661,0.94160914,0.47142017,-1.4828938,0.37951463,0.38935554,-0.9432027,-0.0007677188,-0.49884334,-0.9384902,-1.213269,-0.5588274,-0.5190131,-0.36769006,0.38065258,-1.1772096,-0.26430193,-1.0601285,-0.5478928,0.5546639,-2.6280653,-0.07501075,-0.14733058,-2.046898,-0.2619811,-1.4336183,-1.32049,-0.19664314,-0.8956192,-1.711479,-0.74496835,-1.2482963,-1.1518862,-0.66548616,-0.15952745,-0.41667208,-1.9513143,-1.3328885,-0.38761336,-2.0141795,-1.6855633,-2.0685127,-0.9771688,0
0.73570704,-0.8229592,-0.8714246,-0.3000189,-1.049715,-0.43993196,0.49069774,0.72151953,1.5671462,-0.47105184,0.289119,0.31963643,-0.12735619,0.523344,-0.3512297,-0.645121,-0.27891317,1.2957771,-0.11196228,0.45922518,0.6577261,-1.0090097,-0.59343755,-0.36527792,-0.5065846,-1.034892,-1.4584374,-0.6373213,-0.060479604,0.16097108,0.5653385,0.9007701,-0.77348125,-0.07125861,-0.19260849,0.70357895,0.4452241,-1.1909333,-0.77738243,0.31578118,-0.008259886,-0.4619797,0.7269739,-0.7619116,-0.61262316,0.7205861,-0.07972742,0.6362381,0.6093176,-1.3945315,-1.3851879,-1.11331,-0.21982405,-0.6482896,-0.7924531,-0.20284303,-0.7137234,-0.67454255,0
0.83520037,0.0045400923,0.045741517,-1.0777289,1.2522509,2.0282629,1.1371224,3.3823423,0.38623163,0.50025284,-0.43300694,1.1835165,2.4930477,2.6679213,1.9331857,1.9784387,1.1004854,-0.13108492,0.34087688,1.550124,-0.62831724,0.65570617,0.8854934,-0.06846728,-0.43838266,-0.3721653,-0.33500025,0.6080215,1.5335965,-0.3797019,-0.32535246,1.1743594,0.053544756,0.93493664,-0.45715386,0.82669497,-0.858755,0.15301818,-0.3115547,-1.0959096,-0.7768682,-1.2302039,-1.2855793,-0.23993444,-0.44391552,-0.8663799,-0.20423828,0.38784218,-0.45641106,-0.08015726,0.95110106,0.536572,-1.2065504,-0.33857453,-0.4347717,-0.3088841,-1.0758591,-0.9592577,1
-0.5035609,0.57362556,0.0891294,-1.0117123,1.8550899,1.2555076,2.1221488,2.1705606,1.0531904,-0.91229093,-1.0021691,1.1449125,0.9687618,1.8153644,0.5179787,0.5392092,0.20006166,-0.019869398,-0.07096661,-0.3950747,-0.43844166,-0.5701335,-0.017857295,-0.8095266,0.84402764,-0.47020823,-1.0363411,0.24709678,0.47990885,-0.55832905,1.198083,0.16076964,-1.0435033,1.5299468,-0.021374749,-1.0057172,1.1479379,-0.5283073,-0.9105923,1.0042988,-1.8267373,-1.0832053,-1.3417735,-0.19424944,-0.24357331,-0.99641097,-0.5784645,0.5412114,-1.4240631,-2.353413,-0.19046623,2.5135608,-0.2525761,-0.37798446,-0.26587644,0.2619248,-1.2543465,0.3531531,2
0.090224944,-0.56977034,-0.32779852,0.3190236,-0.060518794,0.39096555,-0.58474267,-0.65576977,0.9741285,-0.5611713,-0.34079164,1.0748082,-0.64503527,-1.2787839,-1.0792577,-1.190002,1.2345465,0.7347816,-0.693698,0.24491481,0.62450475,0.5226693,1.0552756,0.40734902,-2.277397,-1.3878149,0.20217702,0.34477928,0.2960322,-0.12625977,-0.8398233,-0.75464857,-0.12656382,0.74107206,0.7706128,0.0032852225,-0.67489886,-0.29759902,-1.1907809,-0.83629644,-0.8184585,-0.4555093,-0.5355677,-2.470451,-0.68049437,-0.4847988,1.2285388,-1.6698347,-0.51424646,-0.77845615,-1.2005955,-0.6606722,-0.9104575,-0.95785546,-1.8391007,-0.30262485,-1.4268122,-2.0630813,1
0.84957236,-0.12908556,1.4218999,0.8469192,0.9069154,1.2108843,0.258239,-0.30688187,1.2478516,-1.5802397,-1.727419,-0.27138597,2.0339139,1.2356857,-0.326675,-0.24056691,1.4165008,0.33898795,-0.63665044,-0.24029884,-2.0203562,0.24891107,1.1219568,1.0763614,-0.2005386,0.7957366,-0.460042,-1.292431,0.011764759,1.1162595,0.18209925,0.7104848,0.35068375,0.24263057,-0.2336549,-0.23162459,0.065703966,-0.5126296,-0.7103109,0.081318386,-0.69096994,-0.2960313,-0.6789169,-0.090505615,-0.7878738,-0.52968323,1.12522,1.2689887,-0.25420412,-0.017025752,-0.6116531,-0.8158264,-1.3555712,1.0008342,-0.06821007,-0.17338353,-0.4396324,-0.076761834,1
2.9104664,2.8227708,-2.0740023,2.0203707,-1.4836006,-1.4148973,-1.4141082,-0.51745933,-0.13026279,-0.48881865,0.33637518,0.08738442,-0.4291172,-1.1503379,-1.2797488,-1.2374824,-0.6455581,1.3524503,-0.1222393,1.6561555,2.0360427,-0.19455092,-0.5942056,1.0556309,0.8121581,1.7363153,3.1666136,-1.240634,1.0701451,0.32587492,-1.7686408,-0.015809989,3.698897,-1.7579945,-1.3829877,0.4984953,-1.6179551,-0.5564972,-1.0552632,-1.5798442,-0.1382889,-1.5185411,-1.793068,-0.9458742,1.4854696,-0.46709117,-1.1550136,-1.4505801,-0.16036396,1.9538679,-0.2234047,-1.0261719,-0.31393826,-0.23574905,-0.7755539,0.44669256,-0.18074475,-1.7335697,1
2.3881805,0.81750333,2.0608563,1.6672703,0.07506391,1.2454919,0.2993821,0.5255419,1.1925706,-0.8957592,-1.2930555,-0.014869165,0.38371342,0.15772603,-0.88297594,-1.1127802,0.0981562,1.0596373,0.042904716,-0.9890521,-1.6515143,-1.9964018,1.2974269,1.6803247,-0.20759946,1.7766061,-0.10995796,-0.20859101,0.6940086,0.07739747,-0.6770132,1.9308345,0.0970171,-2.1289315,-0.9303411,-1.3461423,-0.51469123,-0.39610225,-0.98976004,-0.4913218,-1.0528742,-1.4979458,-1.1633494,0.16301635,0.16358714,-0.6868686,-0.7088536,-0.77450705,-0.3716699,-1.3509815,0.031813405,-0.51001185,-0.72771776,0.40466377,-0.38114223,-1.0522139,-1.5867916,1.26817,2
